name,version,directory,repository,summary,from package.json,from license,from readme
@emotion/weak-memoize,0.2.5,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/@emotion/weak-memoize,https://github.com/emotion-js/emotion/tree/master/packages/weak-memoize,MIT,MIT,MIT,
@frontity/connect,1.3.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/@frontity/connect,https://github.com/frontity/frontity,Apache-2.0;MIT,Apache-2.0,MIT,
@frontity/error,0.1.3,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/@frontity/error,https://github.com/frontity/frontity,Apache-2.0,Apache-2.0,,
@frontity/observer-util,4.3.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/@frontity/observer-util,git@github.com:nx-js/observer-util,MIT,MIT,MIT,
@frontity/react-easy-state,7.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/@frontity/react-easy-state,https://github.com/RisingStack/react-easy-state,MIT,MIT,MIT,
@frontity/types,1.9.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/@frontity/types,https://github.com/frontity/frontity,Apache-2.0,Apache-2.0,,
@manypkg/find-root,1.1.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/@manypkg/find-root,(none),MIT,MIT,,
@manypkg/get-packages,1.1.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/@manypkg/get-packages,(none),MIT,MIT,,
@nodelib/fs.scandir,2.1.5,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/@nodelib/fs.scandir,https://github.com/nodelib/nodelib/tree/master/packages/fs/fs.scandir,MIT,MIT,MIT,MIT
@nodelib/fs.stat,2.0.5,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/@nodelib/fs.stat,https://github.com/nodelib/nodelib/tree/master/packages/fs/fs.stat,MIT,MIT,MIT,MIT
@nodelib/fs.walk,1.2.8,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/@nodelib/fs.walk,https://github.com/nodelib/nodelib/tree/master/packages/fs/fs.walk,MIT,MIT,MIT,MIT
@types/accepts,1.3.5,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/@types/accepts,https://www.github.com/DefinitelyTyped/DefinitelyTyped,MIT,MIT,MIT,
@types/babel-core,6.25.7,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/@types/babel-core,https://github.com/DefinitelyTyped/DefinitelyTyped,MIT,MIT,MIT,
@types/babel-generator,6.25.4,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/@types/babel-generator,https://github.com/DefinitelyTyped/DefinitelyTyped,MIT,MIT,MIT,
@types/babel-template,6.25.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/@types/babel-template,https://github.com/DefinitelyTyped/DefinitelyTyped,MIT,MIT,MIT,
@types/babel-traverse,6.25.6,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/@types/babel-traverse,https://github.com/DefinitelyTyped/DefinitelyTyped,MIT,MIT,MIT,
@types/babel-types,7.0.10,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/@types/babel-types,https://github.com/DefinitelyTyped/DefinitelyTyped,MIT,MIT,MIT,
@types/babylon,6.16.6,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/@types/babylon,https://github.com/DefinitelyTyped/DefinitelyTyped,MIT,MIT,MIT,
@types/body-parser,1.19.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/@types/body-parser,https://github.com/DefinitelyTyped/DefinitelyTyped,MIT,MIT,MIT,
@types/connect,3.4.35,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/@types/connect,https://github.com/DefinitelyTyped/DefinitelyTyped,MIT,MIT,MIT,
@types/content-disposition,0.5.4,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/@types/content-disposition,https://github.com/DefinitelyTyped/DefinitelyTyped,MIT,MIT,MIT,
@types/cookies,0.7.7,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/@types/cookies,https://github.com/DefinitelyTyped/DefinitelyTyped,MIT,MIT,MIT,
@types/express,4.17.13,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/@types/express,https://github.com/DefinitelyTyped/DefinitelyTyped,MIT,MIT,MIT,
@types/express-serve-static-core,4.17.24,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/@types/express-serve-static-core,https://github.com/DefinitelyTyped/DefinitelyTyped,MIT,MIT,MIT,
@types/http-assert,1.5.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/@types/http-assert,https://github.com/DefinitelyTyped/DefinitelyTyped,MIT,MIT,MIT,
@types/http-errors,1.8.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/@types/http-errors,https://github.com/DefinitelyTyped/DefinitelyTyped,MIT,MIT,MIT,
@types/json-schema,7.0.8,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/@types/json-schema,https://github.com/DefinitelyTyped/DefinitelyTyped,MIT,MIT,MIT,
@types/keygrip,1.0.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/@types/keygrip,https://github.com/DefinitelyTyped/DefinitelyTyped,MIT,MIT,MIT,
@types/koa,2.13.4,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/@types/koa,https://github.com/DefinitelyTyped/DefinitelyTyped,MIT,MIT,MIT,
@types/koa-compose,3.2.5,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/@types/koa-compose,https://github.com/DefinitelyTyped/DefinitelyTyped,MIT,MIT,MIT,
@types/mime,1.3.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/@types/mime,https://github.com/DefinitelyTyped/DefinitelyTyped,MIT,MIT,MIT,
@types/minimist,1.2.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/@types/minimist,https://github.com/DefinitelyTyped/DefinitelyTyped,MIT,MIT,MIT,
@types/node,12.20.17,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/@types/node,https://github.com/DefinitelyTyped/DefinitelyTyped,MIT,MIT,MIT,
@types/normalize-package-data,2.4.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/@types/normalize-package-data,https://github.com/DefinitelyTyped/DefinitelyTyped,MIT,MIT,MIT,
@types/parse-json,4.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/@types/parse-json,https://www.github.com/DefinitelyTyped/DefinitelyTyped,MIT,MIT,MIT,
@types/qs,6.9.7,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/@types/qs,https://github.com/DefinitelyTyped/DefinitelyTyped,MIT,MIT,MIT,
@types/range-parser,1.2.4,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/@types/range-parser,https://github.com/DefinitelyTyped/DefinitelyTyped,MIT,MIT,MIT,
@types/semver,6.2.3,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/@types/semver,https://github.com/DefinitelyTyped/DefinitelyTyped,MIT,MIT,MIT,
@types/serve-static,1.13.10,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/@types/serve-static,https://github.com/DefinitelyTyped/DefinitelyTyped,MIT,MIT,MIT,
@types/source-list-map,0.1.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/@types/source-list-map,https://www.github.com/DefinitelyTyped/DefinitelyTyped,MIT,MIT,MIT,
@types/tapable,1.0.8,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/@types/tapable,https://github.com/DefinitelyTyped/DefinitelyTyped,MIT,MIT,MIT,
@types/uglify-js,3.13.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/@types/uglify-js,https://github.com/DefinitelyTyped/DefinitelyTyped,MIT,MIT,MIT,
@types/webpack,4.41.30,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/@types/webpack,https://github.com/DefinitelyTyped/DefinitelyTyped,MIT,MIT,MIT,
@types/webpack-sources,2.1.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/@types/webpack-sources,https://github.com/DefinitelyTyped/DefinitelyTyped,MIT,MIT,MIT,
@webassemblyjs/ast,1.9.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/@webassemblyjs/ast,https://github.com/xtuc/webassemblyjs,MIT,MIT,MIT,
@webassemblyjs/floating-point-hex-parser,1.9.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/@webassemblyjs/floating-point-hex-parser,https://github.com/xtuc/webassemblyjs,MIT,MIT,MIT,
@webassemblyjs/helper-api-error,1.9.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/@webassemblyjs/helper-api-error,(none),MIT,MIT,MIT,
@webassemblyjs/helper-buffer,1.9.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/@webassemblyjs/helper-buffer,https://github.com/xtuc/webassemblyjs,MIT,MIT,MIT,
@webassemblyjs/helper-code-frame,1.9.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/@webassemblyjs/helper-code-frame,https://github.com/xtuc/webassemblyjs,MIT,MIT,MIT,
@webassemblyjs/helper-fsm,1.9.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/@webassemblyjs/helper-fsm,(none),ISC;MIT,ISC,MIT,
@webassemblyjs/helper-module-context,1.9.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/@webassemblyjs/helper-module-context,https://github.com/xtuc/webassemblyjs,MIT,MIT,MIT,
@webassemblyjs/helper-wasm-bytecode,1.9.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/@webassemblyjs/helper-wasm-bytecode,https://github.com/xtuc/webassemblyjs,MIT,MIT,MIT,
@webassemblyjs/helper-wasm-section,1.9.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/@webassemblyjs/helper-wasm-section,https://github.com/xtuc/webassemblyjs,MIT,MIT,MIT,
@webassemblyjs/ieee754,1.9.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/@webassemblyjs/ieee754,(none),MIT,MIT,MIT,
@webassemblyjs/leb128,1.9.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/@webassemblyjs/leb128,(none),Apache;MIT,MIT,Apache,
@webassemblyjs/utf8,1.9.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/@webassemblyjs/utf8,https://github.com/xtuc/webassemblyjs,MIT,MIT,MIT,
@webassemblyjs/wasm-edit,1.9.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/@webassemblyjs/wasm-edit,https://github.com/xtuc/webassemblyjs,MIT,MIT,MIT,
@webassemblyjs/wasm-gen,1.9.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/@webassemblyjs/wasm-gen,https://github.com/xtuc/webassemblyjs,MIT,MIT,MIT,
@webassemblyjs/wasm-opt,1.9.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/@webassemblyjs/wasm-opt,https://github.com/xtuc/webassemblyjs,MIT,MIT,MIT,
@webassemblyjs/wasm-parser,1.9.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/@webassemblyjs/wasm-parser,https://github.com/xtuc/webassemblyjs,MIT,MIT,MIT,
@webassemblyjs/wast-parser,1.9.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/@webassemblyjs/wast-parser,https://github.com/xtuc/webassemblyjs,MIT,MIT,MIT,
@webassemblyjs/wast-printer,1.9.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/@webassemblyjs/wast-printer,https://github.com/xtuc/webassemblyjs,MIT,MIT,MIT,
@xtuc/ieee754,1.2.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/@xtuc/ieee754,http://github.com/feross/ieee754,BSD;BSD-3-Clause,BSD-3-Clause,,BSD
@xtuc/long,4.2.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/@xtuc/long,https://github.com/dcodeIO/long.js,Apache;Apache-2.0,Apache-2.0,Apache,
acorn,6.4.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/acorn,https://github.com/acornjs/acorn,MIT,MIT,,
ajv,6.12.6,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/ajv,https://github.com/ajv-validator/ajv,MIT,MIT,MIT,
ajv-errors,1.0.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/ajv-errors,https://github.com/epoberezkin/ajv-errors,MIT,MIT,MIT,
ajv-keywords,3.5.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/ajv-keywords,https://github.com/epoberezkin/ajv-keywords,MIT,MIT,MIT,
ansi-align,2.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/ansi-align,https://github.com/nexdrew/ansi-align,ISC,ISC,,ISC
ansi-colors,4.1.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/ansi-colors,doowb/ansi-colors,MIT,MIT,MIT,
ansi-regex,3.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/ansi-regex,chalk/ansi-regex,MIT,MIT,MIT,MIT
ansi-regex,4.1.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/cliui/node_modules/ansi-regex,(none),MIT,MIT,MIT,MIT
ansi-regex,5.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/tty-table/node_modules/ansi-regex,(none),MIT,MIT,MIT,
ansi-styles,3.2.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/ansi-styles,chalk/ansi-styles,MIT,MIT,MIT,MIT
ansi-styles,4.3.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/tty-table/node_modules/ansi-styles,(none),MIT,MIT,MIT,
anymatch,2.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/watchpack-chokidar2/node_modules/anymatch,(none),ISC,ISC,ISC,
anymatch,3.1.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/anymatch,https://github.com/micromatch/anymatch,ISC,ISC,ISC,
aproba,1.2.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/aproba,https://github.com/iarna/aproba,ISC,ISC,,
argparse,1.0.10,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/argparse,nodeca/argparse,MIT,MIT,MIT,MIT
arr-diff,4.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/arr-diff,jonschlinkert/arr-diff,MIT,MIT,MIT,
arr-flatten,1.1.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/arr-flatten,jonschlinkert/arr-flatten,MIT,MIT,MIT,
arr-union,3.1.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/arr-union,jonschlinkert/arr-union,MIT,MIT,MIT,
array-union,2.1.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/array-union,sindresorhus/array-union,MIT,MIT,MIT,MIT
array-unique,0.3.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/array-unique,jonschlinkert/array-unique,MIT,MIT,MIT,
arrify,1.0.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/arrify,sindresorhus/arrify,MIT,MIT,MIT,MIT
asn1.js,5.4.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/asn1.js,git@github.com:indutny/asn1.js,MIT,MIT,MIT,MIT
assert,1.5.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/assert,http://github.com/browserify/commonjs-assert,MIT,MIT,,
assign-symbols,1.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/assign-symbols,jonschlinkert/assign-symbols,MIT,MIT,MIT,MIT
async-each,1.0.3,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/async-each,http://github.com/paulmillr/async-each,MIT,MIT,,MIT
atob,2.1.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/atob,http://git.coolaj86.com/coolaj86/atob.js,(MIT OR Apache-2.0);Apache;MIT,(MIT OR Apache-2.0),Apache;MIT,MIT
axios,0.21.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/axios,https://github.com/axios/axios,MIT,MIT,,
babel-loader,8.2.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/babel-loader,https://github.com/babel/babel-loader,MIT,MIT,MIT,
babel-plugin-dynamic-import-node,2.3.3,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/babel-plugin-dynamic-import-node,https://github.com/airbnb/babel-plugin-dynamic-import-node,MIT,MIT,MIT,
babel-plugin-emotion,10.2.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/babel-plugin-emotion,https://github.com/emotion-js/emotion/tree/master/packages/babel-plugin-emotion,MIT,MIT,MIT,
babel-plugin-macros,2.8.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/babel-plugin-macros,https://github.com/kentcdodds/babel-plugin-macros,MIT,MIT,MIT,MIT
babel-plugin-polyfill-corejs2,0.2.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/babel-plugin-polyfill-corejs2,https://github.com/babel/babel-polyfills,MIT,MIT,MIT,
babel-plugin-polyfill-corejs3,0.2.4,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/babel-plugin-polyfill-corejs3,https://github.com/babel/babel-polyfills,MIT,MIT,MIT,
babel-plugin-polyfill-regenerator,0.2.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/babel-plugin-polyfill-regenerator,https://github.com/babel/babel-polyfills,MIT,MIT,MIT,
babel-plugin-syntax-jsx,6.18.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/babel-plugin-syntax-jsx,https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-jsx,MIT,MIT,,
balanced-match,1.0.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/balanced-match,http://github.com/juliangruber/balanced-match,MIT,MIT,MIT,MIT
base,0.11.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/base,node-base/base,MIT,MIT,MIT,
base64-js,1.5.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/base64-js,http://github.com/beatgammit/base64-js,MIT,MIT,MIT,MIT
better-path-resolve,1.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/better-path-resolve,https://github.com/zkochan/packages/tree/master/better-path-resolve,MIT,MIT,MIT,
big.js,5.2.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/big.js,https://github.com/MikeMcl/big.js,MIT,MIT,MIT,
binary-extensions,1.13.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/watchpack-chokidar2/node_modules/binary-extensions,(none),MIT,MIT,MIT,MIT
binary-extensions,2.2.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/binary-extensions,sindresorhus/binary-extensions,MIT,MIT,MIT,
bindings,1.5.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/bindings,http://github.com/TooTallNate/node-bindings,MIT,MIT,MIT,MIT
bluebird,3.7.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/bluebird,http://github.com/petkaantonov/bluebird,MIT,MIT,MIT,MIT
bn.js,4.12.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/create-ecdh/node_modules/bn.js,(none),MIT,MIT,,MIT
bn.js,5.2.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/bn.js,git@github.com:indutny/bn.js,MIT,MIT,,MIT
boxen,1.3.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/boxen,sindresorhus/boxen,MIT,MIT,MIT,MIT
brace-expansion,1.1.11,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/brace-expansion,http://github.com/juliangruber/brace-expansion,MIT,MIT,MIT,MIT
braces,2.3.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/findup-sync/node_modules/braces,(none),MIT,MIT,MIT,
braces,3.0.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/braces,micromatch/braces,MIT,MIT,MIT,
breakword,1.0.5,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/breakword,https://github.com/tecfu/breakword,gpl-2.0,gpl-2.0,,
brorand,1.1.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/brorand,git@github.com:indutny/brorand,MIT,MIT,,MIT
browserify-aes,1.2.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/browserify-aes,http://github.com/crypto-browserify/browserify-aes,MIT,MIT,MIT,
browserify-cipher,1.0.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/browserify-cipher,git@github.com:crypto-browserify/browserify-cipher,MIT,MIT,MIT,
browserify-des,1.0.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/browserify-des,https://github.com/crypto-browserify/browserify-des,MIT,MIT,MIT,
browserify-rsa,4.1.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/browserify-rsa,https://github.com:crypto-browserify/browserify-rsa,MIT,MIT,MIT,MIT
browserify-sign,4.2.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/browserify-sign,https://github.com/crypto-browserify/browserify-sign,ISC,ISC,,ISC
browserify-zlib,0.2.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/browserify-zlib,https://github.com/devongovett/browserify-zlib,MIT,MIT,MIT,MIT
browserslist,4.16.6,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/browserslist,browserslist/browserslist,MIT,MIT,MIT,
buffer,4.9.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/buffer,http://github.com/feross/buffer,MIT,MIT,MIT,
buffer-from,1.1.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/buffer-from,LinusU/buffer-from,MIT,MIT,MIT,
buffer-xor,1.0.3,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/buffer-xor,https://github.com/crypto-browserify/buffer-xor,MIT,MIT,MIT,
builtin-status-codes,3.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/builtin-status-codes,bendrucker/builtin-status-codes,MIT,MIT,MIT,MIT
cacache,12.0.4,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/cacache,https://github.com/npm/cacache,ISC,ISC,ISC,
cache-base,1.0.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/cache-base,jonschlinkert/cache-base,MIT,MIT,MIT,
call-bind,1.0.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/call-bind,https://github.com/ljharb/call-bind,MIT,MIT,MIT,
callsites,3.1.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/callsites,sindresorhus/callsites,MIT,MIT,MIT,MIT
camelcase,4.1.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/camelcase,sindresorhus/camelcase,MIT,MIT,MIT,MIT
camelcase,5.3.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/yargs/node_modules/camelcase,(none),MIT,MIT,MIT,MIT
camelcase-keys,6.2.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/camelcase-keys,sindresorhus/camelcase-keys,MIT,MIT,MIT,
caniuse-lite,1.0.30001248,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/caniuse-lite,browserslist/caniuse-lite,CC-BY-4.0;Public Domain,CC-BY-4.0,Public Domain,
chalk,2.4.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/chalk,chalk/chalk,MIT,MIT,MIT,MIT
chalk,3.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/tty-table/node_modules/chalk,(none),MIT,MIT,MIT,
chardet,0.7.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/chardet,git@github.com:runk/node-chardet,MIT,MIT,,
chokidar,2.1.8,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/watchpack-chokidar2/node_modules/chokidar,(none),MIT,MIT,,MIT
chokidar,3.5.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/chokidar,https://github.com/paulmillr/chokidar,MIT,MIT,MIT,MIT
chownr,1.1.4,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/chownr,http://github.com/isaacs/chownr,ISC,ISC,ISC,
chrome-trace-event,1.0.3,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/chrome-trace-event,github:samccone/chrome-trace-event,MIT,MIT,MIT,
ci-info,2.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/ci-info,https://github.com/watson/ci-info,MIT,MIT,MIT,
cipher-base,1.0.4,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/cipher-base,https://github.com/crypto-browserify/cipher-base,MIT,MIT,MIT,
class-utils,0.3.6,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/class-utils,jonschlinkert/class-utils,MIT,MIT,MIT,
cli-boxes,1.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/cli-boxes,sindresorhus/cli-boxes,MIT,MIT,MIT,MIT
cliui,5.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/cliui,http://github.com/yargs/cliui,ISC,ISC,,
cliui,6.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/tty-table/node_modules/cliui,(none),ISC,ISC,,
clone,1.0.4,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/clone,http://github.com/pvorb/node-clone,MIT,MIT,,
collection-visit,1.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/collection-visit,jonschlinkert/collection-visit,MIT,MIT,MIT,
color-convert,1.9.3,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/color-convert,Qix-/color-convert,MIT,MIT,,
color-convert,2.0.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/tty-table/node_modules/color-convert,(none),MIT,MIT,,
color-name,1.1.3,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/color-name,git@github.com:dfcreative/color-name,MIT,MIT,MIT,
